EMPRESA: DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA
ID_EMPRESA: 1
PERIODO: 2019-08-13 ate 2026-05-30
Fonte: Sienge API REST ao vivo (/accounts-receivable/receivable-bills), sem uso do banco local.
Observacao: Ind., Dias, Acrescimo e Desconto ficam em branco/R$ 0,00 quando o endpoint principal do Sienge nao retorna esses campos.
Registros: companies=10; works=347; titles=1488.

OBRAS ADMINISTRADAS
ID_OBRA;OBRA
ASSOCIAÇAO CONDOMINIO RURAL SITIO JENIPAPO;NFSE 233;21/10/2019;1;;;R$ 79.849,58;R$ 0,00;R$ 0,00;R$ 79.849,58
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS PARACURU;NFSE 234;22/10/2019;1;;;R$ 28.832,39;R$ 0,00;R$ 0,00;R$ 28.832,39
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 236;22/10/2019;1;;;R$ 57.479,89;R$ 0,00;R$ 0,00;R$ 57.479,89
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 237;22/10/2019;1;;;R$ 106.724,83;R$ 0,00;R$ 0,00;R$ 106.724,83
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 238;23/10/2019;1;;;R$ 39.790,89;R$ 0,00;R$ 0,00;R$ 39.790,89
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 239;24/10/2019;1;;;R$ 20.764,19;R$ 0,00;R$ 0,00;R$ 20.764,19
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 240;24/10/2019;1;;;R$ 20.781,99;R$ 0,00;R$ 0,00;R$ 20.781,99
FUNDO MUNICIPAL DE SAÚDE;NFSE 243;06/11/2019;1;;;R$ 116.456,82;R$ 0,00;R$ 0,00;R$ 116.456,82
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 246;22/11/2019;1;;;R$ 23.010,11;R$ 0,00;R$ 0,00;R$ 23.010,11
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 247;22/11/2019;1;;;R$ 11.799,13;R$ 0,00;R$ 0,00;R$ 11.799,13
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 249;22/11/2019;1;;;R$ 537,01;R$ 0,00;R$ 0,00;R$ 537,01
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 250;26/11/2019;1;;;R$ 53.850,45;R$ 0,00;R$ 0,00;R$ 53.850,45
MUNICÍPIO DE CAUCAIA;NFSE 252;28/11/2019;1;;;R$ 330.903,86;R$ 0,00;R$ 0,00;R$ 330.903,86
MUNICÍPIO DE CAUCAIA;NFSE 253;10/12/2019;1;;;R$ 510.575,87;R$ 0,00;R$ 0,00;R$ 510.575,87
MUNICÍPIO DE CAUCAIA;NFSE 254;11/12/2019;1;;;R$ 113.927,48;R$ 0,00;R$ 0,00;R$ 113.927,48
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 256;11/12/2019;1;;;R$ 27.890,48;R$ 0,00;R$ 0,00;R$ 27.890,48
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 257;12/12/2019;1;;;R$ 36.626,05;R$ 0,00;R$ 0,00;R$ 36.626,05
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 258;18/12/2019;1;;;R$ 5.250,20;R$ 0,00;R$ 0,00;R$ 5.250,20
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 260;19/12/2019;1;;;R$ 120.715,61;R$ 0,00;R$ 0,00;R$ 120.715,61
MUNICÍPIO DE CAUCAIA;NFSE 262;19/12/2019;1;;;R$ 158.381,21;R$ 0,00;R$ 0,00;R$ 158.381,21
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ - CAMPUS UMIRIM;NFSE 264;20/12/2019;1;;;R$ 157.164,06;R$ 0,00;R$ 0,00;R$ 157.164,06
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 265;23/12/2019;1;;;R$ 88.428,06;R$ 0,00;R$ 0,00;R$ 88.428,06
MUNICÍPIO DE CAUCAIA;NFSE 267;23/12/2019;1;;;R$ 101.019,82;R$ 0,00;R$ 0,00;R$ 101.019,82
MUNICÍPIO DE CAUCAIA;NFSE 268;23/12/2019;1;;;R$ 76.217,88;R$ 0,00;R$ 0,00;R$ 76.217,88
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS PARACURU;NFSE 269;30/12/2019;1;;;R$ 51.022,18;R$ 0,00;R$ 0,00;R$ 51.022,18
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS PARACURU;NFSE 270;30/12/2019;1;;;R$ 13.497,79;R$ 0,00;R$ 0,00;R$ 13.497,79
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 271;31/12/2019;1;;;R$ 6.147,41;R$ 0,00;R$ 0,00;R$ 6.147,41
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 273;13/01/2020;1;;;R$ 15.450,48;R$ 0,00;R$ 0,00;R$ 15.450,48
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 274;16/01/2020;1;;;R$ 6.186,51;R$ 0,00;R$ 0,00;R$ 6.186,51
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 275;17/01/2020;1;;;R$ 22.838,01;R$ 0,00;R$ 0,00;R$ 22.838,01
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 277;17/01/2020;1;;;R$ 6.108,30;R$ 0,00;R$ 0,00;R$ 6.108,30
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 278;22/01/2020;1;;;R$ 10.263,52;R$ 0,00;R$ 0,00;R$ 10.263,52
MUNICIPIO DE MORRINHOS;NFSE 279;22/01/2020;1;;;R$ 73.905,52;R$ 0,00;R$ 0,00;R$ 73.905,52
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 280;24/01/2020;1;;;R$ 6.186,51;R$ 0,00;R$ 0,00;R$ 6.186,51
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 282;27/01/2020;1;;;R$ 36.765,10;R$ 0,00;R$ 0,00;R$ 36.765,10
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 283;28/01/2020;1;;;R$ 44.505,80;R$ 0,00;R$ 0,00;R$ 44.505,80
FUNDO MUNICIPAL DE SAÚDE;NFSE 284;05/02/2020;1;;;R$ 103.431,24;R$ 0,00;R$ 0,00;R$ 103.431,24
MUNICÍPIO DE CAUCAIA;NFSE 285;12/02/2020;1;;;R$ 159.216,39;R$ 0,00;R$ 0,00;R$ 159.216,39
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 287;13/02/2020;1;;;R$ 46.526,92;R$ 0,00;R$ 0,00;R$ 46.526,92
IFCE - CAMPUS TABULEIRO DO NORTE;NFSE 288;13/02/2020;1;;;R$ 38.344,78;R$ 0,00;R$ 0,00;R$ 38.344,78
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ - CAMPUS UMIRIM;NFSE 289;17/02/2020;1;;;R$ 12.832,51;R$ 0,00;R$ 0,00;R$ 12.832,51
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 291;17/02/2020;1;;;R$ 32.814,45;R$ 0,00;R$ 0,00;R$ 32.814,45
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 292;17/02/2020;1;;;R$ 13.250,00;R$ 0,00;R$ 0,00;R$ 13.250,00
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 394;17/02/2020;1;;;R$ 21.988,18;R$ 0,00;R$ 0,00;R$ 21.988,18
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 293;19/02/2020;1;;;R$ 125.625,73;R$ 0,00;R$ 0,00;R$ 125.625,73
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 294;21/02/2020;1;;;R$ 13.248,22;R$ 0,00;R$ 0,00;R$ 13.248,22
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS MARACANAU;NFSE 295;21/02/2020;1;;;R$ 10.153,00;R$ 0,00;R$ 0,00;R$ 10.153,00
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TCNOLOGIA DO CEARA - CAMPUS ACARAU;NFSE 296;21/02/2020;1;;;R$ 8.978,94;R$ 0,00;R$ 0,00;R$ 8.978,94
MUNICÍPIO DE CAUCAIA;NFSE 298;21/02/2020;1;;;R$ 489.641,64;R$ 0,00;R$ 0,00;R$ 489.641,64
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 299;26/02/2020;1;;;R$ 2.754,69;R$ 0,00;R$ 0,00;R$ 2.754,69
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 300;26/02/2020;1;;;R$ 26.634,72;R$ 0,00;R$ 0,00;R$ 26.634,72
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 301;02/03/2020;1;;;R$ 10.453,95;R$ 0,00;R$ 0,00;R$ 10.453,95
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS MARACANAU;NFSE 302;03/03/2020;1;;;R$ 18.603,91;R$ 0,00;R$ 0,00;R$ 18.603,91
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 304;07/03/2020;1;;;R$ 28.154,74;R$ 0,00;R$ 0,00;R$ 28.154,74
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 306;13/03/2020;1;;;R$ 20.000,02;R$ 0,00;R$ 0,00;R$ 20.000,02
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS PARACURU;NFSE 307;17/03/2020;1;;;R$ 6.069,68;R$ 0,00;R$ 0,00;R$ 6.069,68
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 310;17/03/2020;1;;;R$ 119.741,80;R$ 0,00;R$ 0,00;R$ 119.741,80
FUNDO MUNICIPAL DE SAÚDE;NFSE 311;18/03/2020;1;;;R$ 50.593,18;R$ 0,00;R$ 0,00;R$ 50.593,18
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 312;23/03/2020;1;;;R$ 15.895,99;R$ 0,00;R$ 0,00;R$ 15.895,99
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 313;23/03/2020;1;;;R$ 58.451,20;R$ 0,00;R$ 0,00;R$ 58.451,20
MUNICÍPIO DE CAUCAIA;NFSE 314;26/03/2020;1;;;R$ 30.763,13;R$ 0,00;R$ 0,00;R$ 30.763,13
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS MARACANAU;NFSE 315;26/03/2020;1;;;R$ 18.835,97;R$ 0,00;R$ 0,00;R$ 18.835,97
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS MARACANAU;NFSE 316;26/03/2020;1;;;R$ 26.888,41;R$ 0,00;R$ 0,00;R$ 26.888,41
MUNICÍPIO DE CAUCAIA;NFSE 317;26/03/2020;1;;;R$ 180.409,63;R$ 0,00;R$ 0,00;R$ 180.409,63
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS MARACANAU;NFSE 318;26/03/2020;1;;;R$ 48.525,33;R$ 0,00;R$ 0,00;R$ 48.525,33
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 319;26/03/2020;1;;;R$ 54.899,61;R$ 0,00;R$ 0,00;R$ 54.899,61
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 320;26/03/2020;1;;;R$ 6.186,51;R$ 0,00;R$ 0,00;R$ 6.186,51
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 321;31/03/2020;1;;;R$ 6.186,51;R$ 0,00;R$ 0,00;R$ 6.186,51
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TCNOLOGIA DO CEARA - CAMPUS ACARAU;NFSE 322;31/03/2020;1;;;R$ 6.186,51;R$ 0,00;R$ 0,00;R$ 6.186,51
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ - CAMPUS UMIRIM;NFSE 323;01/04/2020;1;;;R$ 6.108,30;R$ 0,00;R$ 0,00;R$ 6.108,30
IFCE - CAMPUS TABULEIRO DO NORTE;NFSE 324;02/04/2020;1;;;R$ 6.186,51;R$ 0,00;R$ 0,00;R$ 6.186,51
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 325;03/04/2020;1;;;R$ 114.802,75;R$ 0,00;R$ 0,00;R$ 114.802,75
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 326;03/04/2020;1;;;R$ 120.000,00;R$ 0,00;R$ 0,00;R$ 120.000,00
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 327;03/04/2020;1;;;R$ 70.000,00;R$ 0,00;R$ 0,00;R$ 70.000,00
MUNICÍPIO DE CAUCAIA;NFSE 328;06/04/2020;1;;;R$ 484.081,15;R$ 0,00;R$ 0,00;R$ 484.081,15
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 329;06/04/2020;1;;;R$ 6.186,51;R$ 0,00;R$ 0,00;R$ 6.186,51
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS MARACANAU;NFSE 330;07/04/2020;1;;;R$ 6.069,69;R$ 0,00;R$ 0,00;R$ 6.069,69
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 331;16/04/2020;1;;;R$ 6.186,51;R$ 0,00;R$ 0,00;R$ 6.186,51
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 332;20/04/2020;1;;;R$ 10.720,95;R$ 0,00;R$ 0,00;R$ 10.720,95
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS MARACANAU;NFSE 334;20/04/2020;1;;;R$ 8.137,70;R$ 0,00;R$ 0,00;R$ 8.137,70
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 336;22/04/2020;1;;;R$ 18.545,33;R$ 0,00;R$ 0,00;R$ 18.545,33
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ - CAMPUS UMIRIM;NFSE 337;22/04/2020;1;;;R$ 41.325,11;R$ 0,00;R$ 0,00;R$ 41.325,11
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS MARACANAU;NFSE 338;23/04/2020;1;;;R$ 27.746,57;R$ 0,00;R$ 0,00;R$ 27.746,57
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS MARACANAU;NFSE 339;23/04/2020;1;;;R$ 11.364,30;R$ 0,00;R$ 0,00;R$ 11.364,30
MUNICÍPIO DE CAUCAIA;NFSE 341;27/04/2020;1;;;R$ 100.115,55;R$ 0,00;R$ 0,00;R$ 100.115,55
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 342;30/04/2020;1;;;R$ 98.047,52;R$ 0,00;R$ 0,00;R$ 98.047,52
MUNICÍPIO DE MARACANAÚ;NFSE 392;04/05/2020;1;;;R$ 194.807,38;R$ 0,00;R$ 0,00;R$ 194.807,38
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 343;05/05/2020;1;;;R$ 7.829,37;R$ 0,00;R$ 0,00;R$ 7.829,37
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 344;05/05/2020;1;;;R$ 6.108,30;R$ 0,00;R$ 0,00;R$ 6.108,30
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARA - CAMPUS ACOPIARA;NFSE 345;05/05/2020;1;;;R$ 6.186,51;R$ 0,00;R$ 0,00;R$ 6.186,51
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 346;06/05/2020;1;;;R$ 8.139,15;R$ 0,00;R$ 0,00;R$ 8.139,15
MUNICÍPIO DE CAUCAIA;NFSE 347;06/05/2020;1;;;R$ 158.041,04;R$ 0,00;R$ 0,00;R$ 158.041,04
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 348;06/05/2020;1;;;R$ 11.101,23;R$ 0,00;R$ 0,00;R$ 11.101,23
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 349;06/05/2020;1;;;R$ 1.532,13;R$ 0,00;R$ 0,00;R$ 1.532,13
ASSOCIAÇAO CONDOMINIO RURAL SITIO JENIPAPO;NFSE 356;12/05/2020;1;;;R$ 51.439,78;R$ 0,00;R$ 0,00;R$ 51.439,78
FUNDO MUNICIPAL DE SAÚDE;NFSE 359;12/05/2020;1;;;R$ 165.715,90;R$ 0,00;R$ 0,00;R$ 165.715,90
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 362;14/05/2020;1;;;R$ 11.911,51;R$ 0,00;R$ 0,00;R$ 11.911,51
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 363;14/05/2020;1;;;R$ 10.544,56;R$ 0,00;R$ 0,00;R$ 10.544,56
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 364;14/05/2020;1;;;R$ 24.363,20;R$ 0,00;R$ 0,00;R$ 24.363,20
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 365;14/05/2020;1;;;R$ 12.579,24;R$ 0,00;R$ 0,00;R$ 12.579,24
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 366;14/05/2020;1;;;R$ 12.598,40;R$ 0,00;R$ 0,00;R$ 12.598,40
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 367;14/05/2020;1;;;R$ 7.601,88;R$ 0,00;R$ 0,00;R$ 7.601,88
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 368;14/05/2020;1;;;R$ 41.092,22;R$ 0,00;R$ 0,00;R$ 41.092,22
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TCNOLOGIA DO CEARA - CAMPUS ACARAU;NFSE 369;14/05/2020;1;;;R$ 43.099,59;R$ 0,00;R$ 0,00;R$ 43.099,59
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 374;19/05/2020;1;;;R$ 62.829,20;R$ 0,00;R$ 0,00;R$ 62.829,20
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 375;19/05/2020;1;;;R$ 43.124,50;R$ 0,00;R$ 0,00;R$ 43.124,50
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 376;20/05/2020;1;;;R$ 98.760,22;R$ 0,00;R$ 0,00;R$ 98.760,22
IFCE - CAMPUS TABULEIRO DO NORTE;NFSE 377;20/05/2020;1;;;R$ 2.140,89;R$ 0,00;R$ 0,00;R$ 2.140,89
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 379;20/05/2020;1;;;R$ 76.040,24;R$ 0,00;R$ 0,00;R$ 76.040,24
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 380;20/05/2020;1;;;R$ 6.147,41;R$ 0,00;R$ 0,00;R$ 6.147,41
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 381;20/05/2020;1;;;R$ 13.697,32;R$ 0,00;R$ 0,00;R$ 13.697,32
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 382;20/05/2020;1;;;R$ 6.108,30;R$ 0,00;R$ 0,00;R$ 6.108,30
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 383;20/05/2020;1;;;R$ 14.122,64;R$ 0,00;R$ 0,00;R$ 14.122,64
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ CAMPUS BATURITÉ;NFSE 384;20/05/2020;1;;;R$ 6.069,69;R$ 0,00;R$ 0,00;R$ 6.069,69
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 385;20/05/2020;1;;;R$ 39.079,42;R$ 0,00;R$ 0,00;R$ 39.079,42
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS MARACANAU;NFSE 386;22/05/2020;1;;;R$ 20.379,14;R$ 0,00;R$ 0,00;R$ 20.379,14
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 387;25/05/2020;1;;;R$ 24.247,33;R$ 0,00;R$ 0,00;R$ 24.247,33
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 388;25/05/2020;1;;;R$ 6.186,51;R$ 0,00;R$ 0,00;R$ 6.186,51
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 389;25/05/2020;1;;;R$ 38.120,10;R$ 0,00;R$ 0,00;R$ 38.120,10
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS MARACANAU;NFSE 390;27/05/2020;1;;;R$ 94.638,86;R$ 0,00;R$ 0,00;R$ 94.638,86
MUNICÍPIO DE CAUCAIA;NFSE 391;04/06/2020;1;;;R$ 81.842,86;R$ 0,00;R$ 0,00;R$ 81.842,86
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 395;23/06/2020;1;;;R$ 44.455,92;R$ 0,00;R$ 0,00;R$ 44.455,92
INSTITUTO FEDERAL DE EDUCAÇAO, CIENCIA E TECNOLOGIA DO CEARA - CAMPUS MARACANAU;NFSE 396;23/06/2020;1;;;R$ 100.335,32;R$ 0,00;R$ 0,00;R$ 100.335,32
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 397;24/06/2020;1;;;R$ 121.440,35;R$ 0,00;R$ 0,00;R$ 121.440,35
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 399;24/06/2020;1;;;R$ 19.325,25;R$ 0,00;R$ 0,00;R$ 19.325,25
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 400;01/07/2020;1;;;R$ 57.518,86;R$ 0,00;R$ 0,00;R$ 57.518,86
MUNICÍPIO DE CAUCAIA;NFSE 401;04/07/2020;1;;;R$ 221.266,40;R$ 0,00;R$ 0,00;R$ 221.266,40
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ - CAMPUS UMIRIM;NFSE 403;08/07/2020;1;;;R$ 10.827,18;R$ 0,00;R$ 0,00;R$ 10.827,18
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ - CAMPUS UMIRIM;NFSE 404;08/07/2020;1;;;R$ 32.419,00;R$ 0,00;R$ 0,00;R$ 32.419,00
MUNICÍPIO DE MARACANAÚ;NFSE 406;08/07/2020;1;;;R$ 207.093,00;R$ 0,00;R$ 0,00;R$ 207.093,00
MUNICÍPIO DE CAUCAIA;NFSE 407;11/07/2020;1;;;R$ 59.709,25;R$ 0,00;R$ 0,00;R$ 59.709,25
PREFEITURA MUNICIPAL DE ORÓS;NFSE 409;15/07/2020;1;;;R$ 230.490,98;R$ 0,00;R$ 0,00;R$ 230.490,98
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 410;22/07/2020;1;;;R$ 4.218,71;R$ 0,00;R$ 0,00;R$ 4.218,71
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 426;22/07/2020;1;;;R$ 44.101,61;R$ 0,00;R$ 0,00;R$ 44.101,61
